visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_norm_range
4.0,54.0,13.3516,0.0245,83.7625,0.0799,2.7868,227.0,249.0,243.2344,-2.526979426209908,6.69262375,0.025399118942731305
4.0,35.0,9.8555,0.0136,26.7917,0.1357,2.3037,234.0,249.0,245.4414,-1.9973087121413138,3.6356336899999997,0.015207692307692361
5.0,47.0,10.6641,0.019,57.1458,0.1023,2.5996,231.0,247.0,244.7695,-2.279845606024556,5.84601534,0.009655844155844183
5.0,71.0,14.9961,0.0243,76.8792,0.0772,2.7983,221.0,247.0,241.7383,-2.5613558219514063,5.9350742400000005,0.02380859728506783
5.0,69.0,14.3242,0.0243,86.575,0.0843,2.7799,222.0,245.0,240.4688,-2.4733734139743273,7.2982725,0.020410810810810868
6.0,84.0,18.5781,0.0274,103.9542,0.0724,2.8824,220.0,244.0,238.8438,-2.6255489795904663,7.526284080000001,0.023437272727272786
5.0,80.0,14.2539,0.0187,55.6042,0.1004,2.5926,223.0,245.0,240.5117,-2.298593071724508,5.58266168,0.020126905829596455
5.0,45.0,8.1367,0.0058,10.7958,0.3127,1.5505,229.0,247.0,245.1133,-1.1625110145183415,3.3758466599999997,0.00823886462882092
6.0,103.0,18.25,0.0216,89.4375,0.0992,2.6809,218.0,246.0,240.3438,-2.31061726469131,8.8722,0.025945871559633085
8.0,85.0,18.2852,0.0186,73.5792,0.154,2.4113,220.0,245.0,239.7813,-1.870802676568508,11.3311968,0.023721363636363693
4.715,100.81200000000001,27.0538,8.6458,168.5875,0.0772,3.0616,-5.332000000000001,36.5493,23.5057,-2.5613558219514063,13.014955,-2.4462865716429105
4.715,84.9033,20.1752,8.3167,151.0583,0.0653,3.0892,-3.7737,36.1268,25.7896,-2.7287632426997517,9.86410699,-2.739274452129211
5.3599,88.988,39.1104,7.2583,99.4083,0.063,2.9667,-13.8821,35.2792,7.1917,-2.7646205525906042,6.2627229,-2.023288983655211
9.2296,77.3789,44.0592,7.5417,101.4,0.0601,2.9965,-14.1561,30.3397,2.5608,-2.811745437440975,6.09414,-1.962327194636941
10.9494,95.0074,61.2108,5.8458,60.0875,0.0757,2.7595,-17.1999,29.686999999999998,-5.2064,-2.580977118538734,4.54862375,-2.028697841266519
39.5421,103.3918,74.1811,5.1958,44.7958,0.0813,2.6432,-18.6017,5.9,-10.7103,-2.509609262428372,3.6418985399999997,-0.8929452684432069
47.0664,95.6524,73.306,3.9042,27.3958,0.1066,2.4115,-22.302,-0.1888,-17.1057,-2.238671767250393,2.92039228,-0.7585373509102322
66.8448,125.7499,91.3998,7.8958,102.9292,0.0569,3.0027,-29.0595,-14.4306,-20.2819,-2.866459937849852,5.856671479999999,-0.20135583888229322
42.5518,113.0659,79.1517,6.9542,75.1292,0.0638,2.8606,-27.8638,-10.0901,-18.1015,-2.752002088631393,4.79324296,-0.28752000803910455
7.5097,83.6134,46.5021,6.0333,66.3417,0.0735,2.8056,-17.4794,27.2758,-1.4013,-2.610469872763346,4.87611495,-1.640622675835555
27.0731,98.0172,64.9007,6.3375,67.1042,0.0697,2.8287,-35.4883,8.097000000000001,-18.3502,-2.663554961215659,4.67716274,-0.745237162670514
32.4477,89.2029,59.5497,2.9167,15.5417,0.135,2.165,-28.1619,-9.0217,-20.2064,-2.0024805005437076,2.0981295,-0.39715715203874735
31.1577,122.3102,79.375,6.5833,76.2833,0.0722,2.8553,-18.6017,-4.811,-13.1366,-2.6283152330833564,5.50765426,-0.44757199610788256
14.3891,98.2322,64.3893,6.3083,77.3667,0.0756,2.8063,-27.2694,19.1819,-7.6649,-2.58229899579665,5.8489225199999995,-0.9845027760053392
10.9494,89.8479,55.905,5.9667,59.425,0.0719,2.767,-26.0869,26.392,-8.4448,-2.6324790142551358,4.2726575,-1.3354135600627133
11.8094,88.55799999999999,48.446999999999996,7.0958,95.7042,0.0655,2.9265,-23.7475,26.1705,-5.2431,-2.7257051363409306,6.2686251,-1.3228171386461736
16.539,96.2973,56.272,5.4375,49.1958,0.0803,2.6746,-30.264,17.1071,-17.0709,-2.521985658029421,3.9504227399999996,-1.1293285752048638
22.9884,93.2876,66.4509,6.5833,78.7583,0.0705,2.8671,-28.4606,10.5088,-19.6983,-2.652142569163914,5.55246015,-1.0613655369177037
57.3856,103.8217,82.9517,3.2667,21.5667,0.1267,2.2798,-30.5666,-16.6425,-24.9673,-2.0659331916550436,2.7325008900000003,-0.2723495580143033
47.7114,111.991,76.6466,4.475,37.5917,0.0981,2.5175,-37.6914,-13.3353,-22.7782,-2.3217679124108197,3.6877457700000007,-0.2505319515857728
15.2491,102.1019,76.5887,5.9375,69.2292,0.0785,2.7547,-36.7434,27.4961,-15.5383,-2.5446566541937745,5.4344922,-1.1712144221819427
8.7996,107.6914,59.0299,7.9458,109.2958,0.0571,3.0402,-20.584,30.7739,-0.8564,-2.8629511623201727,6.240790179999999,-1.536644966964633
13.7442,99.95200000000001,61.6214,7.3292,90.5459,0.0601,2.9689,-22.5901,22.3677,-12.6388,-2.811745437440975,5.44180859,-1.5496390011553736
28.363000000000003,86.6232,65.6859,4.55,35.45,0.0936,2.5174,-11.9758,9.7885,-8.1429,-2.3687248954985907,3.3181200000000004,-1.4973028941699094
27.718000000000004,102.7468,71.7919,6.3458,64.5292,0.0703,2.7783,-18.0396,2.5796,-10.6407,-2.6549834801655177,4.5364027600000005,-0.7328488436550701
6.6498,98.6621,39.977,9.0125,142.4208,0.0552,3.1079,-14.1561,32.7164,12.9922,-2.8967923256990873,7.86162816,-1.393335735124787
6.6498,135.6391,60.6322,12.6,251.2833,0.0384,3.4074,-21.1547,32.5014,1.3748,-3.259697819388456,9.64927872,-1.4713798824847433
6.2198,98.0172,15.9646,3.4417,39.7333,0.2051,2.1569,-12.5183,32.9311,25.1684,-1.584257613903802,8.14929983,-0.6201081616513426
6.2198,50.7211,14.1977,3.8708,40.5875,0.1442,2.3807,-39.9264,33.5741,18.9999,-1.9365540541312884,5.8527175,-0.365026649034223
9.2296,70.0695,39.4136,4.5125,39.9375,0.0987,2.562,-94.3734,27.7162,-46.2436,-2.3156703325427013,3.94183125,-0.7836932864557173
38.6821,67.2747,57.7736,1.1917,3.4583,0.2777,1.4780000000000002,-102.5603,-59.5086,-94.8511,-1.2812138846693832,0.9603699099999999,-0.34460215112475295
50.2912,68.9946,64.2087,0.325,0.425,0.5768,0.7174,-106.8235,-91.9673,-102.8785,-0.5502596930113978,0.24514,-0.1021423188717839
4.5,83.1834,24.4925,8.6625,148.3542,0.0603,3.0939,-7.431,35.9152,23.0581,-2.8084231752489974,8.94575826,-1.73019781994348
6.6498,102.1019,35.2449,9.175,154.5083,0.054000000000000006,3.1507,-17.4794,34.0016,13.0188,-2.9187712324178627,8.343448200000001,-1.2004302207169586
10.7345,108.5513,48.2463,7.925,108.0583,0.0574,3.0375,-25.2057,30.1224,-1.0332,-2.8577109756566164,6.20254642,-1.236053749747081
7.2947,96.2973,55.4894,8.625,122.725,0.0524,3.0836,-25.4989,32.2862,-4.3321,-2.9488486876551407,6.43079,-1.4360737129836973
23.4184,99.7371,74.4842,6.6375,72.1208,0.0683,2.8542,-12.7902,21.9157,-7.0523,-2.6838455124053926,4.92585064,-2.2648590326969087
36.3173,103.1768,79.2919,6.3958,74.8542,0.0716,2.8339,-22.0145,8.097000000000001,-12.7124,-2.636660205015537,5.35956072,-0.945258806695587
47.9264,104.8966,82.2269,3.9458,29.3625,0.1101,2.3966,-23.1677,-1.7166,-16.6141,-2.206366235253503,3.23281125,-0.643028872093475
60.3953,113.2809,88.2154,8.0125,100.7458,0.0596,2.9529,-22.0145,-9.0217,-17.0107,-2.820099704910833,6.0044496800000005,-0.3628971814031661
18.4738,118.2255,72.9743,10.1708,159.4292,0.0451,3.2252,-25.2057,17.3387,-14.0499,-3.0988730324735045,7.19025692,-1.2452976906017288
5.7899,68.1347,29.7133,4.975,50.3,0.0904,2.6253,-23.1677,30.3397,8.015,-2.403511011584006,4.54712,-0.9636131338026649
33.3076,108.7663,68.2262,6.0042,58.8125,0.0739,2.7734,-35.1761,5.4082,-23.7726,-2.6050424510279813,4.346243749999999,-0.8295632545961605
43.6267,115.8607,76.5409,6.0708,67.0459,0.0717,2.8169,-33.9336,-11.4349,-24.7916,-2.6352645313765626,4.80719103,-0.3936128203314708
31.5877,121.4503,78.5109,8.8375,122.7458,0.0512,3.0968,-31.1735,4.9152,-20.9565,-2.972015746936675,6.28458496,-0.8299260589924133
10.0895,101.0269,52.3008,8.7792,125.3708,0.0526,3.0917,-27.2694,24.166,-11.3865,-2.945039159238473,6.59450408,-1.303750724255026
9.4446,97.1573,43.6082,7.6542,96.1125,0.0602,2.9759,-27.8638,27.7162,-4.4996,-2.810082926667362,5.7859725,-1.1561883160229403
13.3142,95.4374,53.2001,7.7208,92.2292,0.0573,2.977,-27.5664,23.718000000000004,-13.6381,-2.8594546552614433,5.28473316,-1.355131609495618
34.8125,109.1963,66.0773,7.9042,100.7875,0.0563,3.0113,-30.264,-1.4611,-21.9081,-2.877060743836492,5.67433625,-0.6756212001057363
31.8027,105.3266,80.1183,4.5625,37.2708,0.0944,2.5132,-25.2057,-3.2572,-19.1633,-2.360214205830682,3.51836352,-0.6310517065584371
66.1998,105.3266,87.1253,4.3667,31.7583,0.0994,2.4582,-29.3597,-16.6425,-22.5331,-2.308603165319609,3.15677502,-0.20063556507729993
44.7016,121.6652,89.9227,7.3292,86.3542,0.0616,2.9126,-41.5433,-11.4349,-24.5329,-2.787093408442663,5.319418720000001,-0.31528549730040706
9.0146,101.2419,60.4877,8.1833,124.6667,0.0585,3.0241,-41.8688,30.1224,-4.8439,-2.8387285247443264,7.293001950000001,-0.8351397699480281
12.4543,96.7273,72.5385,4.9833,49.2833,0.0902,2.6247,-21.1547,29.686999999999998,-10.2919,-2.405725851913559,4.445353659999999,-1.8898353557365501
47.0664,98.8771,72.1925,5.9417,59.6167,0.0761,2.7514,-21.1547,-6.3784,-13.0985,-2.575707014114497,4.53683087,-0.31766463244574494
50.2912,125.9649,77.6678,7.8208,116.7292,0.0612,3.0334,-27.5664,-5.332000000000001,-12.2862,-2.7936080894638566,7.14382704,-0.2522708804921933
11.8094,124.03,71.7843,7.725,109.0417,0.0595,3.0081,-20.584,28.8133,-3.2725,-2.821778966430553,6.48798115,-1.5587738048970075
6.4348,119.5154,47.5317,10.7833,223.0667,0.0531,3.2658,-11.9758,33.3599,14.1694,-2.935578350734244,11.84484177,-1.6024399205063549
5.7899,110.0562,25.4263,5.275,121.0583,0.2376,2.2834,-12.7902,33.5741,24.4326,-1.4371666914936472,28.76345208,-0.7147269002830292
4.715,17.3989,8.0337,0.6792,1.8208,0.4659,1.0928,0.8227,33.7879,28.8613,-0.763784260159386,0.84831072,5.9883311048985055
5.3599,91.9977,19.5907,4.3917,61.6333,0.1574,2.4002,-80.6227,34.0016,10.0552,-1.8489649429988342,9.701081420000001,-0.2970180854771672
10.9494,78.2388,42.7752,3.6458,30.7375,0.1208,2.3333,-97.4542,22.1418,-54.4049,-2.1136189934814222,3.7130900000000002,-0.7854633253364145
30.5128,67.7047,57.0345,1.4208,4.7125,0.2495,1.6001,-101.5201,-37.3747,-87.97399999999999,-1.3882963637905636,1.17576875,-0.498416569723631
65.1249,72.8643,68.5747,0.2917,0.3333,0.5946,0.6575,-106.8235,-96.4604,-103.0566,-0.5198663684181397,0.19818017999999998,-0.061748585283200756
5.3599,84.0434,26.0612,8.0917,132.4583,0.0646,3.0377,-6.9039,34.215,21.6018,-2.739540868193581,8.55680618,-1.8269673662712382
6.2198,79.9587,34.757,7.7417,103.55,0.0594,3.002,-14.7056,33.7879,12.9126,-2.823461052613538,6.15087,-1.4195476553149822
7.0798,124.245,50.9092,9.6583,157.175,0.047,3.2115,-26.0869,32.9311,1.6107,-3.0576076772720784,7.387225000000001,-1.2006179346721917
16.109,92.6426,60.9193,7.9375,103.1375,0.0553,3.0207,-15.8096,22.5934,-3.9699,-2.8949823704538478,5.70350375,-1.6802006375872887
19.3337,105.9715,77.6602,6.5625,80.2375,0.0713,2.867,-14.7056,23.2689,-7.0648,-2.6408589515618868,5.72093375,-2.062731204439125
19.9787,92.6426,62.5645,7.2542,93.8458,0.0628,2.9714,-15.2567,23.044,-3.6174,-2.7678002055079842,5.893516239999999,-1.7475207613704142
49.4312,100.59700000000001,82.1043,3.9792,29.0875,0.1062,2.4289,-15.533,-2.4852,-12.0411,-2.2424311701742985,3.0890925,-0.6151998969934979
56.9556,125.5349,87.0808,8.6333,133.925,0.0542,3.1108,-19.7316,-4.2916,-13.6215,-2.9150743705365367,7.258735000000001,-0.4728405197753856
22.1285,114.5708,59.3725,8.0875,103.4875,0.055999999999999994,3.0059,-26.6771,18.4927,-7.26,-2.882403588246988,5.795299999999999,-0.9653485573769262
19.7637,91.9977,59.6706,4.3083,32.375,0.099,2.4613,-29.6606,17.57,-13.8498,-2.312635428847547,3.2051250000000002,-1.0593110051718442
52.441,113.2809,83.9577,3.1833,22.1333,0.1341,2.2453,-32.3943,-20.0152,-28.8308,-2.0091694886945044,2.9680755299999997,-0.2721342952309511
50.9361,121.8802,87.5738,5.6833,52.825,0.0784,2.6919999999999997,-33.9336,-9.5551,-26.0201,-2.545931351625775,4.1414800000000005,-0.485212296956409
30.5128,98.0172,70.9504,7.3792,91.5375,0.0613,2.9637,-30.5666,0.3176,-23.5494,-2.791975436039971,5.61124875,-0.780819587392775
9.2296,115.8607,60.8681,8.3625,116.2542,0.0534,3.0851,-31.4778,26.1705,-14.2234,-2.9299445330159877,6.20797428,-1.2832504177547353
36.7473,107.9064,83.9619,5.3458,52.2458,0.0868,2.6609,-30.8697,-11.7051,-23.3129,-2.4441486573158326,4.53493544,-0.37602568214138776
49.2163,98.0172,74.7664,6.2917,62.275,0.0708,2.7743,-28.7597,-13.6085,-23.0301,-2.647896278282463,4.40907,-0.327597297607416
35.0274,108.5513,62.0883,8.3292,108.7875,0.0565,3.0122,-28.7597,0.3176,-16.7011,-2.873514640829742,6.146493749999999,-0.5917551295736743
42.1218,128.3297,77.31,8.5167,125.3167,0.0544,3.0785,-30.8697,-6.6409,-18.5621,-2.91139112512024,6.81722848,-0.38617803218042285
43.1968,104.4667,72.8374,4.8792,42.8792,0.0882,2.617,-24.038,-7.1672,-15.8771,-2.4281483159693913,3.78194544,-0.3623387969049006
10.7345,102.3168,78.1507,4.6292,36.2625,0.0974,2.5108,-22.8787,28.8133,-12.4428,-2.3289290683336477,3.5319675000000004,-1.8032536813717566
8.7996,91.1378,49.7251,7.425,90.7,0.0595,2.9557,-23.1677,30.1224,4.287,-2.821778966430553,5.39665,-1.115147381915339
24.0633,90.7078,69.1441,6.3292,67.7542,0.0692,2.8122,-18.0396,7.6109,-10.6915,-2.670754416358513,4.688590639999999,-1.0145679505088805
37.8222,115.6457,76.5081,6.75,78.0083,0.0644,2.8925,-22.0145,-0.6967,-11.1681,-2.7426416458718292,5.0237345200000005,-0.4756592246019669
19.3337,133.7042,81.2326,8.3458,131.1792,0.0574,3.0588,-26.0869,19.6402,-8.7855,-2.8577109756566164,7.52968608,-1.0896541942507543
5.7899,92.4277,23.1841,4.5333,55.7417,0.1822,2.387,-5.332000000000001,33.3599,22.3126,-1.702650294156279,10.15613774,-2.0718867216804204
5.5749,59.5354,7.7491,0.9208,13.0542,0.6165,0.9246,18.9525,34.0016,32.6897,-0.48369695637773796,8.0479143,0.06922041946972703
5.3599,11.3794,6.632999999999999,0.2625,0.4458,0.6789,0.6337,12.4169,33.7879,30.4604,-0.38728143767453577,0.30265361999999996,0.2679815412864725
5.3599,36.3173,11.2769,2.2542,17.8375,0.2651,1.8585,-57.6792,34.0016,16.3521,-1.3276481656871573,4.7287212499999995,-0.30599418854630445
7.9397,61.0403,30.4154,4.1208,33.4125,0.1069,2.4628,-91.0187,26.8344,-31.6575,-2.2358614609511376,3.57179625,-0.6426360736859569
22.9884,68.3497,49.7453,3.2,16.7083,0.1346,2.146,-96.4604,-21.7274,-76.0222,-2.0054478617715095,2.24893718,-0.5628713959303506
33.0926,81.8935,61.0688,1.4667,5.6083,0.2501,1.6355,-106.2813,-64.0014,-97.9609,-1.3858944410985636,1.40263583,-0.3195246953132864
56.9556,73.0793,66.3519,0.5958,0.9375,0.4225,1.0076,-105.7418,-93.405,-100.3243,-0.8615658321849086,0.39609374999999997,-0.06543580684270546
5.3599,89.2029,38.1984,8.1333,118.8834,0.0585,3.0566,-13.8821,34.215,12.2526,-2.8387285247443264,6.9546789,-1.5820661139164827
6.2198,96.5123,66.288,5.65,55.7583,0.0777,2.7298,-16.3644,33.7879,-7.1531,-2.5549000216085354,4.3324199100000005,-2.50183324778177
7.9397,94.1475,62.048,5.5375,60.0792,0.0849,2.6999,-13.6085,31.8552,-5.3357,-2.4662811856648355,5.10072408,-2.732916926920675
13.3142,96.2973,62.6661,8.4833,117.0333,0.0571,3.0389999999999997,-12.7902,25.281999999999996,-1.0776,-2.8629511623201727,6.682601429999999,-2.0609216431330233
7.5097,87.913,28.0254,7.4917,110.8833,0.0654,2.9793,-6.1162,32.2862,20.0146,-2.727233020518984,7.25176782,-2.006409208331971
11.8094,87.2681,60.8438,7.2042,90.8958,0.0621,2.9534,-9.0217,28.5944,-0.9508,-2.779009290042704,5.64462918,-3.274903842956428
59.3204,103.8217,82.2463,3.3625,27.0208,0.13,2.3005,-12.7902,-1.4611,-9.5306,-2.0402208285265546,3.5127040000000003,-0.6309127300589513
6.6498,122.5252,74.3843,7.8167,108.2667,0.0591,3.0167,-13.0626,32.5014,-5.01,-2.8285243545700847,6.39856197,-2.8716641403702168
6.4348,82.5385,50.6716,6.15,71.275,0.0742,2.8069,-24.3292,32.2862,1.4419,-2.6009911288088023,5.2886050000000004,-1.2677893231178994
21.2686,104.0367,59.7806,5.9083,56.9417,0.0733,2.7582,-23.7475,18.2624,-7.4315,-2.613194670089531,4.17382661,-1.0819623118222972
50.0762,108.9813,83.0709,5.7708,56.3458,0.0741,2.7618,-27.2694,-4.0324,-19.5959,-2.6023397466800957,4.17522378,-0.5707312958847647
10.5195,109.4113,76.0496,6.6,74.75,0.0679,2.8598,-26.973000000000003,27.0552,-16.6155,-2.6897192444174864,5.075525,-1.6190523857190522
11.1644,110.2712,72.2924,6.8,75.8333,0.0656,2.8745,-28.7597,26.6133,-19.3164,-2.7241795830320936,4.97466448,-1.5970159633097702
62.3302,126.1799,89.3406,6.5792,74.3042,0.0676,2.8712,-31.7826,-14.1561,-22.5842,-2.694147295933219,5.022963919999999,-0.2651796895156469
31.1577,104.0367,76.7105,5.7208,55.6792,0.0779,2.7184,-25.4989,2.0793,-16.2552,-2.5523293261054345,4.33740968,-0.7190310170242638
38.8971,119.5154,72.8827,6.4792,71.9458,0.0674,2.8557,-27.2694,-0.1888,-19.4267,-2.6971102610638757,4.849146920000001,-0.7054757347063008
43.6267,117.7956,76.7315,5.8042,62.3375,0.0781,2.7584,-24.6208,-8.2246,-16.6129,-2.5497652221364966,4.86855875,-0.3406997335586171
35.4574,101.0269,71.6156,5.7333,54.4833,0.0767,2.7236,-22.8787,-1.9724,-14.6714,-2.5678535706089263,4.17886911,-0.5550577611490164
48.5713,108.1214,76.8037,5.5667,55.3833,0.0783,2.7253,-23.7475,-2.7422,-14.5736,-2.54720767598538,4.336512389999999,-0.4982166543846721
6.8648,86.1932,39.474000000000004,5.2375,48.7208,0.0814,2.6751,-15.8096,31.206999999999997,3.3218,-2.5083800059736423,3.96587312,-1.7638143912559456
7.5097,107.6914,62.263000000000005,7.6958,100.0542,0.0618,2.9786,-18.6017,31.206999999999997,-3.1764,-2.783851914518492,6.18334956,-1.848400952601106
30.0828,95.4374,70.6633,5.7958,54.6625,0.0738,2.7457,-18.3204,3.3275,-7.3425,-2.6063965473757102,4.034092500000001,-0.5824108643916072
54.1609,138.2189,84.9394,7.4417,99.7333,0.0619,2.9536,-24.038,4.421,-12.173,-2.7822350992915865,6.1734912699999995,-0.690323654214161
5.7899,137.3589,51.9346,8.7667,166.1667,0.0665,3.1044,-13.6085,34.215,10.9511,-2.7105533313203285,11.05008555,-1.7095124370797665
5.3599,39.3271,8.258,1.3583,10.5833,0.4344,1.3808,19.4112,34.0016,31.7068,-0.8337895103624113,4.59738552,0.11822040883613595
5.1449,31.1577,6.4482,0.4125,2.5708,0.7483,0.6303,13.3639,34.0016,32.5092,-0.28995131189582424,1.9237296400000001,0.11167398738392263
5.3599,24.9233,10.3834,1.8833,8.775,0.21600000000000003,1.8337,-30.264,33.7879,17.9237,-1.532476871297972,1.8954000000000002,-0.5241937615648956
6.0048,56.5257,15.9041,3.2875,28.4792,0.1609,2.2304,-68.6495,34.6414,6.1201,-1.8269722249837996,4.58230328,-0.41546260351495634
17.8289,67.9197,51.2989,2.0125,9.9125,0.2006,1.8668,-93.405,-0.4426,-78.5897,-1.606442403454302,1.9884475,-0.8366479310529414
31.5877,67.4897,49.8486,2.3708,10.5792,0.1597,1.9932,-98.9616,-48.8732,-82.2293,-1.8344582237611702,1.68949824,-0.3370610418586603
44.9166,84.2583,66.0478,1.7875,8.3875,0.2227,1.7897,-106.2813,-80.1903,-97.8362,-1.5019297047188152,1.8678962499999998,-0.16603014829513763
62.3302,73.9392,66.6365,0.3833,0.4417,0.5259,0.7424,-105.7418,-95.8417,-101.6857,-0.6426441983868385,0.23229003,-0.055266696802967176
8.7996,91.9977,68.8384,6.1292,81.8042,0.0769,2.7871,-13.8821,32.2862,-7.7101,-2.565249402470539,6.290742979999999,-2.881141902161777
40.617,98.6621,82.0657,3.525,23.5583,0.1178,2.3276,-15.8096,2.5796,-12.7757,-2.138767007764651,2.77516774,-0.9712642951118308
27.718000000000004,121.8802,73.6889,6.6667,81.65,0.0693,2.8773,-15.8096,14.3063,-5.7682,-2.6693103727862795,5.658345000000001,-1.269766471004959
7.7247,111.5611,54.3129,8.5375,128.3458,0.0539,3.1114,-7.6951,31.8552,6.3242,-2.9206248010671856,6.91783862,-3.317825629296565
8.3696,80.3887,45.8269,5.9958,64.7292,0.079,2.7706,-5.332000000000001,31.8552,9.5246,-2.5383074265151158,5.1136068,-4.188034508627156
19.9787,90.0629,73.4488,4.4833,38.7333,0.098,2.5445,-7.9597,25.7267,-3.4549,-2.322787800311565,3.7958634,-3.6661683229267434
8.5846,114.3558,70.9051,9.6583,150.7833,0.0494,3.1665,-10.0901,32.2862,-1.2669,-3.0078048547882603,7.44869502,-3.3253486090326163
6.2198,101.2419,32.9759,5.6333,61.7667,0.0847,2.7155,-14.1561,33.5741,16.7725,-2.4686396773241284,5.23163949,-1.1868805673879106
6.6498,105.3266,40.2013,6.0958,74.9458,0.0817,2.7872,-23.7475,32.0708,2.7529,-2.50470127711618,6.1230718600000005,-1.2345678492472891
17.6139,107.6914,72.0884,6.9083,75.4833,0.0652,2.8582,-24.6208,21.9157,-15.3666,-2.73029581004953,4.92151116,-1.5142603002339485
21.9135,117.3656,56.9271,7.3167,82.5083,0.0599,2.9199,-25.2057,18.2624,-8.4168,-2.8150787738607335,4.942247170000001,-1.0584589993533209
10.3045,82.7535,54.5875,6.6583,76.4417,0.067,2.8539999999999996,-21.1547,23.718000000000004,-7.9817,-2.703062659591171,5.1215939,-1.4984707889972444
16.754,108.5513,84.9974,4.5833,38.5167,0.0939,2.5474,-24.913,14.7759,-14.9406,-2.3655248927679198,3.6167181299999998,-1.192810982218119
64.05,119.0854,88.8587,5.1333,45.525,0.084,2.628,-22.8787,-9.0217,-16.3216,-2.4769384801388235,3.8241,-0.3190697023869364
55.6657,127.0398,83.7041,8.975,146.5917,0.0524,3.1605,-25.2057,-9.5551,-16.7857,-2.9488486876551407,7.68140508,-0.2868636855949249
44.0567,124.89,81.5325,10.2833,180.2,0.0458,3.2622,-27.8638,-3.5153,-14.1268,-3.083471187861998,8.25316,-0.38083463131374756
49.0013,113.2809,81.7189,5.9333,62.725,0.0753,2.767,-19.1657,-5.0714,-12.6603,-2.5862751441762892,4.723192500000001,-0.3959625789822443
44.4866,140.5837,81.8751,8.2083,114.325,0.062,2.9939999999999998,-24.913,8.097000000000001,-14.8237,-2.7806208939370456,7.08815,-0.9200297033677198
18.9038,151.7627,64.9922,7.8917,111.2,0.0612,2.9927,-23.4573,24.6132,-3.4966,-2.7936080894638566,6.80544,-1.1983391097867189
22.3435,113.0659,61.3216,7.8,108.4,0.0611,2.9956,-18.0396,18.9525,-6.3607,-2.7952434128045875,6.623240000000001,-1.4032018448302623
41.9069,119.7304,77.719,6.5292,70.9875,0.0669,2.8488,-18.0396,5.9,-6.013,-2.7045563118479543,4.7490637499999995,-0.6603804962416018
50.0762,133.4893,88.2304,10.475,182.85,0.0454,3.2648,-28.1619,-0.9511,-14.6229,-3.092243173934835,8.30139,-0.48547150582879706
6.2198,115.0008,58.4882,7.5792,115.7208,0.0732,2.9633,-22.5901,33.3599,5.6448,-2.614559858014871,8.47076256,-1.2268692923006097
5.5749,33.3076,8.1656,1.2583,9.3667,0.4491,1.3381,16.4106,34.6414,32.404,-0.8005096988884447,4.20658497,0.1363387079083028
5.5749,46.8515,12.2376,3.3083,32.3583,0.2229,2.1093,4.421,35.2792,29.4107,-1.501032038590314,7.21266507,1.3274146120787162
5.1449,20.1937,7.7222,0.8833,3.325,0.4296,1.2329,5.4082,35.2792,29.8162,-0.8449007357874821,1.42842,1.0101327613623765
6.0048,36.3173,10.2944,1.8125,12.1958,0.301,1.6796,-27.8638,33.7879,23.1324,-1.2006450142332614,3.6709358,-0.3824137411264795
6.4348,65.3399,30.3801,4.4792,35.6375,0.0936,2.5297,-96.9562,33.1456,-33.6741,-2.3687248954985907,3.3356700000000004,-0.6891740806673531
11.8094,61.9002,44.7201,2.5417,14.825,0.1696,2.0458,-98.4569,17.57,-68.6,-1.7743125556243344,2.51432,-0.8752052928743438
43.8417,66.4148,55.2484,1.2667,3.5083,0.2666,1.5089,-99.4687,-72.6526,-91.3158,-1.3220058712375287,0.9353127800000001,-0.1876288721979878
52.441,81.6786,69.1962,1.5375,4.1375,0.233,1.5761,-106.2813,-86.3875,-98.2454,-1.4567168254164364,0.9640375000000001,-0.11157089723215656
66.6298,78.8838,71.6567,0.45,0.575,0.4847,0.8388,-107.3685,-99.4687,-104.7627,-0.7242251361308067,0.27870249999999996,-0.04930682649007853
41.4769,97.3723,73.6839,4.4583,36.625,0.0958,2.5284,-12.2468,4.1733,-8.5255,-2.3454925940053224,3.5086749999999998,-1.036907600352745
41.4769,135.85399999999998,86.7953,5.2917,55.1417,0.0876,2.6716,-13.6085,-0.1888,-10.4331,-2.4349742810397914,4.83041292,-0.7527868611529558
8.3696,128.9746,71.4048,8.7,128.8083,0.0542,3.1081,-14.4306,32.0708,-3.0073,-2.9150743705365367,6.98140986,-2.430813687580558
7.7247,78.6688,43.0675,5.6375,60.6375,0.0794,2.7557,-7.9597,32.7164,7.6853,-2.533256910729047,4.8146175,-3.1447290727037456
6.4348,73.5092,36.5399,6.2375,67.4458,0.0715,2.8095,-5.8544,33.7879,13.5911,-2.6380578292821752,4.8223747,-3.449849685706477
10.7345,79.5287,42.1101,5.6667,57.3167,0.0774,2.7443,-3.5153,32.0708,9.392999999999999,-2.558768498386456,4.436312579999999,-6.451170597104087
5.5749,67.4897,23.0287,4.45,44.7833,0.1081,2.5345,-3.5153,34.0016,20.5956,-2.2246985543369746,4.84107473,-3.813614769720935
5.7899,79.0988,23.0648,4.7,44.9417,0.0952,2.6028,-19.4484,33.7879,21.4658,-2.3517753371848173,4.27844984,-0.6335791119063778
10.5195,99.0921,47.9432,6.8083,75.0667,0.065,2.8747,-22.302,30.5569,1.5543,-2.7333680090865,4.8793355,-1.3004483902788986
