visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_norm_range
59.9654,109.8412,81.5459,2.8792,16.9542,0.14300000000000002,2.1577,-97.4542,-31.4778,-67.1463,-1.9449106487222296,2.4244506,-0.36600269665134993
23.8484,74.1542,53.7216,1.7625,5.9708,0.2053,1.7443,-89.6102,2.5796,-56.2505,-1.5832829549572491,1.22580524,-0.6565112007338451
9.0,159.0,45.0156,0.0653,466.8917,0.0305,3.6761,160.0,235.0,214.3672,-3.4900285953687717,14.24019685,0.128955
22.0,198.0,129.5039,0.0876,801.9874,0.0233,3.9221,151.0,225.0,166.3086,-3.7593019184104817,18.68630642,0.3886847682119205
5.3599,112.636,49.4699,9.475,171.9167,0.058,3.1373,-4.5511,37.6021,16.0902,-2.8473122684357177,9.9711686,-4.726747379754345
4.285,148.32299999999995,75.2862,10.325,188.0083,0.0547,3.1944,-26.6771,39.6925,6.4793,-2.9058915695542016,10.284054009999998,-1.2450078906627782
3.0,76.0,18.0508,0.0486,336.7959,0.0436,3.4188,200.0,242.0,232.3711,-3.1326981286271485,14.68430124,0.04814449999999994
3.0,141.0,30.8047,0.0822,835.6542,0.0267,3.8621,195.0,252.0,236.8906,-3.623091713575933,22.31196714,0.07748410256410253
27.933000000000003,115.2158,69.5984,7.5792,101.1208,0.0608,2.9969,-27.5664,5.9,-11.365,-2.800165490010016,6.14814464,-0.6263059376632422
5.7899,140.3687,36.9808,7.7125,153.3375,0.1028,2.8972,-15.8096,38.2313,23.6455,-2.2749699259610723,15.763095000000002,-0.9225913369092196
3.0,140.0,43.5,0.0833,862.8417,0.0254,3.889,163.0,240.0,213.3555,-3.6730061049576466,21.91617918,0.16346319018404906
70.9295,80.6037,75.3114,0.4958,0.6375,0.4611,0.8733,-106.2813,-92.4445,-99.49,-0.7741403397694772,0.29395125,-0.06629105966901035
9.2296,115.8607,60.8681,8.3625,116.2542,0.0534,3.0851,-31.4778,26.1705,-14.2234,-2.929944533015988,6.20797428,-1.2832504177547353
8.7996,91.1378,49.7251,7.425,90.7,0.0595,2.9557,-23.1677,30.1224,4.287,-2.821778966430553,5.39665,-1.115147381915339
24.0633,80.6037,55.3197,3.9875,27.8625,0.1033,2.4168,-93.405,-14.7056,-68.9623,-2.270117902856544,2.87819625,-0.5808757561158395
13.0,189.0,104.625,0.0963,929.8791,0.0231,3.9346,151.0,227.0,177.1563,-3.7679226614543886,21.48020721,0.33009072847682125
4.9299,46.2065,18.2244,3.0,20.8917,0.1461,2.2066,1.5776,33.7879,25.2266,-1.9234639602254835,3.05227737,5.4267875253549684
1.0,111.0,7.7891,0.0233,161.8334,0.1637,2.4469,204.0,252.0,244.8633,-1.809719794605048,26.492127580000005,0.03498382352941172
62.1152,114.7858,89.9277,5.625,57.1,0.0783,2.7455,-13.6085,2.0793,-4.9296,-2.54720767598538,4.47093,-0.5150383951206966
13.7442,99.952,61.6214,7.3292,90.5459,0.0601,2.9689,-22.5901,22.3677,-12.6388,-2.811745437440975,5.44180859,-1.5496390011553736
1.0,126.0,23.3477,0.0705,835.8083,0.0407,3.5711,204.0,253.0,242.3594,-3.201527186533588,34.01739781,0.05215980392156866
7.5097,60.8253,27.4829,5.9458,64.3208,0.0754,2.7812,-81.4919,28.5944,-24.2417,-2.584948003968227,4.84978832,-0.64836014376889
6.8648,134.1342,61.3653,11.9375,256.3792,0.0411,3.401,-11.9758,37.3919,9.2429,-3.1917471574799485,10.53718512,-2.350490155146212
6.2198,142.3035,45.0787,6.875,100.875,0.073,2.8962,-21.1547,37.3919,12.4985,-2.617295837833746,7.363874999999998,-1.1767314119321002
12.6693,77.5939,48.9005,5.0375,48.1375,0.0892,2.6381,-80.6227,19.6402,-49.5422,-2.416874239396173,4.293865,-0.8581007582231804
7.0,147.0,46.2578,0.0704,571.525,0.0292,3.7264,183.0,247.0,225.0117,-3.5335865697079014,16.68853,0.12015464480874323
3.64,72.0044,5.323,0.55,9.05,0.7907,0.5636,24.166,42.5862,41.2756,-0.2348366499052557,7.1558350000000015,0.05423322022676491
4.07,57.6006,9.2128,2.6292,26.0375,0.267,1.9076,29.032,41.9693,40.1759,-1.3205066205818874,6.9520125,0.06177321576191784
5.3599,93.5026,29.9317,9.875,178.3667,0.0483,3.24,9.3066,39.276,30.4285,-3.03032371832361,8.615111610000001,0.9506694174027032
37.0,165.0,118.75,0.0403,172.4625,0.0475,3.2474,78.0,186.0,130.7383,-3.047025567941541,8.191968750000001,0.7084833333333332
4.0,128.0,47.9063,0.1091,1190.9208,0.0191,4.1003,184.0,251.0,225.2305,-3.958066943929553,22.74658728,0.14005163043478258
5.1449,22.9884,8.9373,1.3333,6.15,0.3373,1.5345,-17.1999,36.971,25.9101,-1.0867825369145323,2.074395,-0.6430793202286058
4.0,28.0,5.0781,0.0028,2.8625,0.441,1.0934,235.0,247.0,245.2266,-0.818710403535291,1.2623624999999998,0.007546382978723443
10.0,150.0,56.3711,0.0721,547.4083,0.0282,3.7506,161.0,236.0,207.9805,-3.5684333010380693,15.43691406,0.17403416149068318
7.0,146.0,50.5313,0.0936,907.8249,0.0213,3.9907,192.0,246.0,224.3242,-3.8490482062667577,19.33667037,0.11289479166666673
65.5549,107.9064,88.1432,4.4167,33.8,0.0941,2.5114,-58.0431,-30.264,-44.1541,-2.363397232390803,3.18058,-0.2393066531594625
9.0,160.0,53.2227,0.0671,520.775,0.0336,3.641,168.0,236.0,211.3633,-3.3932292120129786,17.49804,0.14664702380952374
7.0,177.0,81.7383,0.109,1259.3628,0.0214,4.0212,157.0,236.0,194.1172,-3.8443643569543307,26.95036392,0.2667694267515924
5.3599,84.0434,26.0612,8.0917,132.4583,0.0646,3.0377,-6.9039,34.215,21.6018,-2.739540868193581,8.55680618,-1.8269673662712385
7.0,139.0,40.9453,0.0737,613.0292,0.0268,3.7961,188.0,247.0,228.5234,-3.6193533914653258,16.429182559999994,0.0982797872340425
8.7996,116.9356,85.1737,4.3083,42.6167,0.1073,2.5205,-8.4899,33.5741,-2.6521,-2.232126629345484,4.57277191,-4.266976053899339
54.1609,138.2189,84.9394,7.4417,99.7333,0.0619,2.9536,-24.038,4.421,-12.173,-2.7822350992915865,6.17349127,-0.6903236542141611
36.3173,107.2614,67.3714,4.4417,36.2167,0.0946,2.5356,-81.929,-20.584,-51.1995,-2.3580978029243043,3.426099820000001,-0.3736833111596625
4.5,125.3199,22.2284,6.2,147.9834,0.2941,2.2455,-3.7737,36.5493,29.8163,-1.2238354334221877,43.52191794,-1.7841905821872444
4.07,126.6098,37.9843,10.5417,266.5833,0.119,2.9747,-7.6951,39.0675,23.9309,-2.128631785870608,31.723412700000004,-1.967043963041416
6.2198,106.1865,42.2193,9.5833,168.7084,0.0495,3.2144,-9.2882,33.3599,18.8156,-3.0057826094074924,8.351065799999999,-1.5658900540470708
3.0,124.0,28.5781,0.0359,234.35,0.1251,2.8862,159.0,240.0,220.0352,-2.078641861509272,29.317184999999995,0.12556477987421386
3.0,166.0,24.5859,0.0763,943.3667,0.0428,3.654,174.0,243.0,231.0938,-3.151217176394386,40.37609476,0.06842643678160927
1.0,40.0,6.4922,0.0159,50.575,0.1772,2.3393,234.0,253.0,249.8477,-1.7304762408111565,8.961889999999999,0.013471367521367508
8.0,135.0,35.7891,0.0435,248.7542,0.0477,3.3191,166.0,238.0,220.3789,-3.0428238810878416,11.86557534,0.1061512048192772
2.0,4.0,2.0469,0.0001,0.0333,0.9356,0.1461,249.0,253.0,251.7422,-0.06656724427211311,0.031155480000000006,0.005051405622489972
5.0,150.0,59.4922,0.0951,909.2542,0.0236,3.9046,175.0,244.0,211.6484,-3.7465085669505727,21.45839912,0.18486628571428565
2.0,3.0,2.0156,0.0001,0.0167,0.9672,0.0848,246.0,248.0,246.8789,-0.03334997968155419,0.01615224,0.004557317073170783
7.0,130.0,21.7852,0.0304,156.4167,0.0832,2.9435,203.0,246.0,238.5508,-2.486507931154974,13.01386944,0.036695566502463015
5.1449,81.8935,29.9065,6.1792,79.1792,0.0805,2.7968,-44.4983,39.4844,16.473,-2.5194980945576195,6.3739256,-0.5171298678825933
10.9494,73.0793,43.9525,9.0042,131.3375,0.0534,3.0861,-0.6967,29.032,10.542,-2.929944533015988,7.013422500000001,-26.539400028706755
5.0,169.0,37.8711,0.078,881.1875,0.0348,3.7551,171.0,247.0,225.4375,-3.3581378922017087,30.665325,0.12609649122807018
8.7996,121.2353,34.904,8.0333,145.375,0.0834,2.9645,-26.973000000000006,29.9047,10.7574,-2.484106969617436,12.124275,-0.7098691283876467
3.64,42.7668,6.9538,1.5833,14.85,0.4483,1.4057,29.9047,41.3507,39.0847,-0.8022926278207433,6.657254999999998,0.07577404220741239
49.0013,113.2809,81.7189,5.9333,62.725,0.0753,2.767,-19.1657,-5.0714,-12.6603,-2.586275144176289,4.7231925000000015,-0.3959625789822443
6.0,90.0,17.6133,0.0195,74.4125,0.1294,2.5561,214.0,246.0,240.207,-2.044846896915337,9.628977499999998,0.027070093457943957
5.0,115.0,30.4648,0.0706,579.8751,0.0326,3.6971,198.0,249.0,234.2422,-3.4234429906094754,18.90392826,0.07453434343434345
2.0,81.0,11.6523,0.0305,137.7875,0.0661,3.024,220.0,252.0,246.8203,-2.7165865321244964,9.10775375,0.023544090909090896
3.64,54.8058,6.9152,1.6125,16.4542,0.4713,1.3757,26.1705,41.1441,39.6162,-0.7522604450524519,7.75486446,0.05838252994784213
1.0,5.0,1.9805,0.0004,0.1333,0.8192,0.3424,247.0,251.0,249.2461,-0.19942702469689366,0.10919936,0.007100809716599139
4.0,56.0,8.1367,0.0125,41.0417,0.2101,2.1007,217.0,247.0,244.3125,-1.5601716711311824,8.62286117,0.012384792626728109
10.0,157.0,43.8516,0.0685,601.9667,0.0322,3.6796,187.0,245.0,226.3281,-3.435788826431774,19.38332774,0.09984973262032082
19.3337,144.8833,75.6087,6.7333,78.4833,0.0647,2.8897,-27.2694,17.8011,-11.4094,-2.7379940774752822,5.077869509999998,-1.071182350913478
4.0,230.0,69.6602,0.0986,1249.1833,0.029,3.925,166.0,247.0,215.4258,-3.540459448995663,36.2263157,0.19020602409638548
39.757,108.5513,79.0736,6.7167,87.0667,0.0699,2.912,-9.2882,18.2624,-3.1369,-2.660689629742373,6.08596233,-2.303923257466463
73.9392,83.3984,79.5027,0.4417,0.525,0.4934,0.8023,-104.671,-93.405,-99.6549,-0.7064350748868807,0.259035,-0.05970994831424172
5.1449,31.1577,6.4482,0.4125,2.5708,0.7483,0.6303,13.3639,34.0016,32.5092,-0.28995131189582424,1.92372964,0.11167398738392263
66.8448,125.7499,91.3998,7.8958,102.9292,0.0569,3.0027,-29.0595,-14.4306,-20.2819,-2.866459937849852,5.856671479999998,-0.2013558388822932
6.0,168.0,49.3633,0.075,718.3375,0.031,3.7236,180.0,247.0,223.5664,-3.473768074496991,22.2684625,0.13018666666666673
11.0,152.0,66.7578,0.1063,1139.9873,0.0205,4.0568,178.0,242.0,212.2383,-3.887330392837775,23.36973965,0.16720056179775275
49.4312,69.6396,59.2507,0.8458,1.6042,0.3593,1.1793,-87.7579,-67.082,-77.6708,-1.023597584862664,0.57638906,-0.12065922270245763
5.0,205.0,31.582,0.0675,874.6625,0.0537,3.4908,161.0,242.0,222.8672,-2.9243422774673182,46.96937625,0.11883726708074535
10.0,206.0,141.6641,0.0612,458.5917,0.0329,3.6031,191.0,243.0,201.1875,-3.4142826212108113,15.08766693,0.21891361256544506
2.0,41.0,7.8438,0.0178,50.2875,0.1069,2.5478,234.0,252.0,248.6328,-2.2358614609511376,5.37573375,0.014389743589743575
5.0,23.0,7.0664,0.0062,8.1,0.2775,1.6769999999999998,234.0,245.0,243.4844,-1.2819343457956478,2.24775,0.006476923076923104
32.4477,89.2029,59.5497,2.9167,15.5417,0.135,2.165,-28.1619,-9.0217,-20.2064,-2.002480500543708,2.0981294999999998,-0.39715715203874735
3.0,170.0,44.2773,0.0409,251.0459,0.0736,3.1696,196.0,246.0,229.4219,-2.6091102532473065,18.47697824,0.08458214285714287
46.2065,69.6396,54.2196,1.0042,2.4458,0.3126,1.3627,-91.9673,-60.618,-78.3729,-1.1628308609947609,0.76455708,-0.1930566625311388
6.8648,132.6293,49.3456,8.4292,146.1208,0.0581,3.0994,-36.7434,36.3381,8.4554,-2.8455896151242714,8.48961848,-0.75884920829319
24.2783,66.4148,47.3427,1.7708,5.7625,0.203,1.736,-88.2182,-10.3583,-54.8773,-1.5945492999403497,1.1697875000000002,-0.5046464335023839
4.9299,41.4769,14.4546,2.9625,20.1042,0.1585,2.1645,3.0785,34.6414,27.6538,-1.8420006856648017,3.1865157,2.2698067240539213
9.6595,102.9618,50.7488,6.4875,79.3708,0.0703,2.8684,-100.4897,27.7162,-60.7694,-2.6549834801655177,5.579767240000002,-0.8805439761487994
47.7114,102.5318,79.3003,3.325,17.9583,0.1248,2.217,-104.671,-45.8306,-62.7916,-2.08104282304681,2.24119584,-0.1620410619942487
8.7996,81.6786,48.9795,7.7542,101.3125,0.0636,2.9535,-22.5901,29.4689,-4.4607,-2.7551418086360604,6.443475,-1.5019676761059049
3.855,132.1994,38.5957,11.4875,277.3542,0.0725,3.2431,-0.9511,42.7915,28.2149,-2.6241687171215085,20.108179500000002,-15.326043528545895
79.5287,92.8576,84.0274,0.5875,1.4375,0.4689,1.0341,-106.8235,-90.0778,-97.664,-0.7573657528865965,0.6740437499999999,-0.07101620898023381
10.5195,145.0983,76.5501,11.075,204.2667,0.0429,3.3189,-21.7274,31.6394,0.1395,-3.1488834530481657,8.76304143,-1.4497777000469452
2.0,119.0,12.4102,0.0241,223.5625,0.3338,1.9853,200.0,252.0,244.8984,-1.0972132677544024,74.6251625,0.03550799999999996
7.0,177.0,74.5078,0.0951,1087.2251,0.0241,3.9288,152.0,233.0,194.1328,-3.7255434384855284,26.20212491,0.2557052631578947
41.9069,119.7304,77.719,6.5292,70.9875,0.0669,2.8488,-18.0396,5.9,-6.013,-2.7045563118479543,4.74906375,-0.6603804962416018
3.0,188.0,20.3594,0.0336,265.1833,0.0989,2.8893,189.0,250.0,240.4297,-2.3136460403534707,26.22662837,0.05063650793650795
11.1644,103.6067,51.1461,8.1958,114.9208,0.0571,3.0423,-17.7593,27.4961,1.9289,-2.8629511623201727,6.56197768,-1.4396513376090274
6.0,95.0,15.668,0.0289,165.0375,0.1069,2.8121,207.0,245.0,239.5234,-2.2358614609511376,17.642508749999994,0.02645700483091783
78.2388,88.12799999999999,82.5813,0.6542,1.0042,0.3975,1.0409,-100.4897,-87.2993,-94.5608,-0.9225603448877504,0.3991695,-0.07226113721107734
6.0,125.0,30.8516,0.0521,345.225,0.0393,3.4754,172.0,237.0,222.2344,-3.236530760106921,13.567342500000002,0.08584651162790702
4.0,168.0,61.0234,0.0914,993.1415,0.0258,3.9558,155.0,239.0,203.9375,-3.657380787054565,25.623050699999997,0.22620967741935485
7.5097,107.6914,62.26300000000001,7.6958,100.0542,0.0618,2.9786,-18.6017,31.207,-3.1764,-2.7838519145184915,6.18334956,-1.8484009526011058
65.0,164.0,111.7031,0.0436,196.6625,0.0418,3.2995,192.0,212.0,198.8906,-3.1748589394514264,8.220492499999999,0.06827812499999998
78.8838,90.2778,84.9982,0.4625,0.5958,0.4823,0.8485,-99.4687,-90.0778,-95.9387,-0.7291889519072109,0.28735434,-0.05892205286688175
3.0,24.0,4.9219,0.0069,9.0375,0.2324,1.7678,240.0,253.0,249.7539,-1.4592952540043809,2.100315,0.01352541666666672
48.7863,75.0141,63.1313,0.9833,2.2917,0.3153,1.3321,-103.0842,-82.8076,-94.2667,-1.1542307124311215,0.7225730100000001,-0.1111625253918642
8.0,101.0,39.5117,0.0773,621.4417,0.0265,3.8014,200.0,246.0,228.793,-3.6306105459899607,16.468205049999998,0.08603499999999997
84.2583,109.4113,94.2147,1.5292,5.0125,0.2308,1.655,-103.6105,-78.9021,-95.2745,-1.4662037443481926,1.1568850000000002,-0.15801873362255756
8.0,81.0,19.1328,0.027000000000000003,126.6667,0.0884,2.8506,204.0,244.0,234.1641,-2.425883309338539,11.197336280000002,0.048215196078431416
3.0,144.0,14.0781,0.037000000000000005,313.1917,0.1103,2.9208,178.0,241.0,234.6133,-2.2045513527226803,34.545044510000004,0.03588033707865163
4.715,100.812,27.0538,8.6458,168.5875,0.0772,3.0616,-5.332000000000002,36.5493,23.5057,-2.5613558219514063,13.014955,-2.4462865716429105
6.0,99.0,13.6211,0.0165,74.5292,0.1678,2.3173,205.0,247.0,241.1406,-1.7849824849490312,12.505999760000002,0.028582439024390213
4.0,8.0,4.6797,0.0012,0.425,0.597,0.6976,245.0,247.0,245.8555,-0.515838165589535,0.253725,0.004671428571428545
59.7504,116.9356,92.0262,2.6167,13.7,0.1525,2.0887,-107.9162,-55.1578,-84.8907,-1.8805906829346708,2.08925,-0.2755184115081887
5.0,38.0,9.1094,0.006999999999999999,11.675,0.2701,1.7131,228.0,249.0,244.6406,-1.3089630181835672,3.1534174999999998,0.01912017543859646
38.4672,98.0172,75.2526,3.375,23.075,0.1275,2.2606,-99.978,-38.9646,-79.28399999999998,-2.059638914383656,2.9420625,-0.4032827221988837
4.285,60.8253,16.4533,3.1458,24.2542,0.1461,2.2326,-49.5581,40.3158,20.4492,-1.9234639602254835,3.5435386200000005,-0.4008749326548032
5.1449,33.7375,9.7083,1.7333,8.3083,0.2543,1.7373,-25.4989,35.7034,26.7449,-1.369240606554063,2.11280069,-0.3513288808536839
4.0,148.0,27.8398,0.0778,748.8,0.0278,3.7819,189.0,251.0,237.668,-3.5827192582855463,20.81664,0.0705396825396825
5.0,208.0,118.9336,0.0953,1033.9834,0.0233,3.9536,148.0,235.0,174.0664,-3.7593019184104817,24.09181322,0.4117135135135136
31.5877,67.4897,49.8486,2.3708,10.5792,0.1597,1.9932,-98.9616,-48.8732,-82.2293,-1.8344582237611704,1.68949824,-0.3370610418586603
7.0,201.0,121.0664,0.0758,676.35,0.0275,3.7934,77.0,237.0,154.6992,-3.5935692743096115,18.599625,1.0688415584415585
2.0,41.0,4.6797,0.0113,28.1583,0.1869,2.0824,233.0,251.0,247.3555,-1.6771815645206198,5.26278627,0.015641630901287527
5.0,70.0,12.2969,0.0186,69.525,0.1573,2.4648,200.0,239.0,233.5234,-1.8496004689179049,10.936282499999999,0.027382999999999956
6.6498,96.9423,20.2323,3.1833,38.0583,0.1611,2.1684,-40.8945,32.5014,-1.1059,-1.8257299887992084,6.1311921300000005,-0.821804888187898
7.7247,128.5447,69.2029,9.1292,144.1958,0.0494,3.1849,-24.038,32.2862,-1.2219,-3.0078048547882603,7.12327252,-1.3939637241035028
1.0,3.0,1.5352,0.0005,0.1333,0.7689,0.3927,247.0,250.0,248.0625,-0.2627943569440019,0.10249437,0.00784412955465587
5.3599,77.1639,28.761,6.325,78.5917,0.0725,2.8628,-4.2916,34.215,19.7159,-2.6241687171215085,5.69789825,-3.3784835492590184
46.6365,109.8412,66.7356,3.85,32.2333,0.119,2.3829,-87.2993,-32.3943,-58.1929,-2.128631785870608,3.8357627,-0.29551897896088514
19.9787,92.6426,62.5645,7.2542,93.8458,0.0628,2.9714,-15.2567,23.044,-3.6174,-2.767800205507984,5.8935162399999985,-1.7475207613704142
7.7247,111.5611,54.3129,8.5375,128.3458,0.0539,3.1114,-7.6951,31.8552,6.3242,-2.9206248010671856,6.91783862,-3.317825629296565
27.0731,132.1994,84.4884,11.7292,222.0708,0.0404,3.3577,-24.6208,16.8752,-13.0623,-3.2089254940150327,8.97166032,-1.2159434299454122
45.1316,92.6426,71.4182,3.9792,30.5542,0.108,2.4459,-8.7556,6.3904,-4.0014,-2.2256240518579173,3.2998536000000005,-1.1868746859153
89.8479,103.6067,96.0723,1.4292,4.0042,0.2409,1.5543,-108.4668,-101.0037,-105.2515,-1.423373369361311,0.96461178,-0.03916221369119397
4.0,125.0,18.4297,0.0422,273.6042,0.0544,3.2758,185.0,245.0,235.6484,-2.9113911251202405,14.884068479999998,0.05054918918918914
6.0,113.0,29.5977,0.0527,354.95,0.0377,3.5318,189.0,240.0,228.0508,-3.278095184528172,13.381614999999998,0.06322328042328038
6.4348,73.5092,36.5399,6.2375,67.4458,0.0715,2.8095,-5.8544,33.7879,13.5911,-2.6380578292821752,4.8223747,-3.4498496857064773
7.0,145.0,40.3945,0.0629,490.3209,0.0326,3.6723,165.0,235.0,214.9297,-3.4234429906094754,15.984461339999998,0.12163818181818185
7.9397,129.6196,73.8107,9.0542,145.5458,0.0532,3.1461,-16.3644,32.5014,-2.0964,-2.9336968826345378,7.74303656,-2.1142113368042823
53.5159,78.8838,64.8688,0.5875,0.8708,0.4211,0.9894,-91.9673,-76.7844,-85.6254,-0.8648849438142551,0.36669388,-0.0961319947416092
3.64,38.8971,6.3785,1.5792,15.6875,0.5246,1.2754,29.032,40.7304,39.3611,-0.6451192115493638,8.2296625,0.047165197023973635
2.0,15.0,3.8164,0.0038,4.5333,0.4406,1.2634,243.0,250.0,248.5547,-0.8196178446138943,1.99737198,0.005947736625514416
8.0,155.0,46.4492,0.0799,861.025,0.0295,3.772,107.0,227.0,189.1602,-3.523365015636363,25.4002375,0.3536429906542056
62.7601,90.2778,73.4563,1.7042,5.5042,0.2129,1.6938,-101.0037,-68.2559,-86.4259,-1.5469327070827033,1.17184418,-0.1798943999081222
32.8776,127.8997,77.3218,9.225,136.2334,0.0498,3.1216,-22.302,15.0103,-8.7894,-2.9997402949515295,6.784423319999998,-1.0671554120706663
6.6498,76.304,38.2144,5.7958,58.5292,0.076,2.7409,-19.1657,31.6394,3.2952,-2.577021938695806,4.4482192000000005,-1.4789024142087164
82.3235,97.8022,91.4434,0.6375,1.0875,0.4114,1.052,-109.5766,-85.9341,-101.7941,-0.8881893017632803,0.4473975,-0.14473893148719708
2.0,5.0,2.3477,0.001,0.2625,0.623,0.5835,248.0,251.0,249.8086,-0.4732087601946839,0.1635375,0.0048040322580644645
5.0,172.0,53.5664,0.0916,936.2833,0.0231,3.9685,170.0,249.0,221.7188,-3.7679226614543886,21.62814423,0.1604776470588236
5.0,78.0,23.0586,0.0269,88.0542,0.0683,2.8978,214.0,245.0,237.0625,-2.6838455124053926,6.0141018599999985,0.0370911214953271
19.7637,91.9977,59.6706,4.3083,32.375,0.099,2.4613,-29.6606,17.57,-13.8498,-2.312635428847547,3.205125,-1.0593110051718442
42.5518,113.0659,79.1517,6.9542,75.1292,0.0638,2.8606,-27.8638,-10.0901,-18.1015,-2.7520020886313934,4.79324296,-0.2875200080391045
4.0,117.0,28.9336,0.0627,494.3541,0.0345,3.6155,200.0,250.0,234.6602,-3.3667959549448234,17.055216450000003,0.07669899999999999
2.0,83.0,5.5898,0.0117,60.2958,0.3911,1.6752,210.0,253.0,249.6172,-0.9387919972206686,23.58168738,0.016108571428571444
3.0,57.0,7.3477,0.0147,67.3208,0.2262,2.11,217.0,252.0,247.5938,-1.4863357153001169,15.22796496,0.020305069124424018
9.0,174.0,94.5391,0.0977,930.6917,0.0226,3.9147,124.0,236.0,178.8594,-3.789805372703897,21.03363242,0.4608112903225807
4.0,28.0,5.8438,0.0053,7.1333,0.3057,1.5227,234.0,247.0,245.4063,-1.1851510500853482,2.18064981,0.006810683760683814
84.0434,116.9356,98.7973,2.1167,8.6667,0.1812,1.8895,-102.039,-65.5328,-85.4281,-1.708153885373258,1.5704060400000002,-0.1949774105979087
4.285,147.4631,31.0184,8.2042,190.7792,0.161,2.7393,-8.2246,40.1082,29.9133,-1.826350913997674,30.7154512,-1.2395618023976844
8.3696,80.3887,45.8269,5.9958,64.7292,0.079,2.7706,-5.332000000000002,31.8552,9.5246,-2.538307426515116,5.1136068,-4.188034508627156
76.51899999999998,87.2681,82.1018,0.4625,0.6542,0.4832,0.8815,-105.7418,-94.8607,-100.3349,-0.7273246323615318,0.31610944,-0.051769498911499616
9.0146,135.2091,58.2455,12.1833,238.9833,0.0404,3.3548,-9.2882,33.7879,11.0915,-3.2089254940150327,9.65492532,-2.4435735664606706
8.1547,81.0336,45.6749,4.1208,32.3292,0.1057,2.4669,-66.3052,31.6394,-33.8917,-2.247150386105945,3.41719644,-0.9883251992302262
5.0,164.0,84.2344,0.0622,405.5625,0.0323,3.6015,195.0,246.0,209.8984,-3.4326880487535263,13.09966875,0.1851364102564102
5.7899,29.4379,10.4758,1.7167,8.125,0.2334,1.7562,-2.4852,35.9152,24.3156,-1.4550015591296814,1.896375,-4.667471430870755
5.7899,68.1347,29.7133,4.975,50.3,0.0904,2.6253,-23.1677,30.3397,8.015,-2.403511011584006,4.54712,-0.9636131338026648
14.0,189.0,95.8477,0.1037,1176.8668,0.0197,4.0637,154.0,233.0,183.1172,-3.927136643238194,23.18427596,0.3239142857142857
4.5,79.0988,19.1162,6.8542,110.4625,0.0805,2.8774,19.4112,41.3507,35.1897,-2.5194980945576195,8.89223125,0.3173940817672272
12.0,151.0,73.7461,0.0887,793.2791,0.0236,3.8982,180.0,242.0,210.1367,-3.7465085669505727,18.72138676,0.1770183333333334
44.0567,124.89,81.5325,10.2833,180.2,0.0458,3.2622,-27.8638,-3.5153,-14.1268,-3.0834711878619983,8.253160000000001,-0.3808346313137476
6.2198,115.0008,58.4882,7.5792,115.7208,0.0732,2.9633,-22.5901,33.3599,5.6448,-2.614559858014871,8.47076256,-1.2268692923006097
6.0,106.0,29.2969,0.0391,181.4458,0.0487,3.2363,209.0,245.0,233.0039,-3.0220762488935935,8.83641046,0.05739760765550245
3.0,17.0,3.6758,0.0025,2.3042,0.4961,1.0354,243.0,250.0,248.8125,-0.7009777596751339,1.1431136199999998,0.004886831275720165
27.718000000000004,102.7468,71.7919,6.3458,64.5292,0.0703,2.7783,-18.0396,2.5796,-10.6407,-2.6549834801655177,4.5364027600000005,-0.7328488436550701
9.8745,95.4374,43.5167,7.6208,91.4458,0.0591,2.9667,-4.0324,29.9047,10.2865,-2.8285243545700847,5.404446780000002,-4.865142346989385
38.4672,73.2943,60.1703,2.3875,10.2792,0.1572,1.9907,-93.405,-52.3305,-83.6113,-1.8502363989870307,1.61589024,-0.3348942776082651
62.9751,121.2353,89.5783,4.1917,31.325,0.1015,2.4727,-83.6927,-27.8638,-50.0198,-2.287696480500295,3.1794875,-0.2647303767234179
2.0,121.0,12.918,0.0304,290.7792,0.2396,2.2656,204.0,252.0,244.8555,-1.428784412740843,69.67069632,0.03502205882352938
9.6595,81.0336,43.1615,4.3292,34.6625,0.1,2.505,-60.618,32.2862,-25.8917,-2.302585092994045,3.4662500000000005,-0.9597462799828432
2.0,205.0,58.7461,0.063,656.2458,0.0663,3.3958,182.0,250.0,225.1016,-2.7135653817903203,43.50909654,0.13680439560439567
4.0,24.0,5.7656,0.0034,4.725,0.474,1.1576,236.0,246.0,244.8125,-0.7465479572870606,2.23965,0.00503177966101695
2.0,97.0,14.9961,0.0447,313.5833,0.0525,3.3021,206.0,252.0,244.0039,-2.9469421093845587,16.46312325,0.03881601941747579
3.0,125.0,21.3359,0.0621,623.4667,0.0406,3.5612,195.0,242.0,231.918,-3.20398721237445,25.31274802,0.05170256410256407
18.0,183.0,90.6641,0.092,850.8126,0.0253,3.8893,155.0,231.0,187.6992,-3.6769508832486624,21.52555878,0.27936000000000005
4.0,189.0,46.25,0.0591,718.1918,0.1233,3.1235,151.0,239.0,215.3125,-2.0931348688118385,88.55304894,0.15687086092715233
4.07,112.421,29.7931,11.1833,288.9916,0.0667,3.2048,4.421,40.7304,29.7956,-2.7075503260605593,19.27573972,2.4733770640126678
5.0,144.0,30.6484,0.0561,411.7458,0.036000000000000004,3.5796,181.0,248.0,233.1172,-3.324236340526027,14.8228488,0.0822254143646409
